order_id,created_at,put_at,closed_at,issued_sum
441083460,2022-07-11 20:12:44.997,2022-07-24 20:08:32.943,2022-10-24 07:45:41.917,9500.0
441085184,2022-07-11 20:13:08.000,2022-07-11 20:20:34.123,2022-08-25 15:22:58.133,1720.0
441085398,2022-07-11 20:13:45.000,2022-07-16 08:51:31.500,,5820.0
441085509,2022-07-11 20:14:23.000,2022-07-11 20:27:37.523,2022-08-06 17:37:37.780,4070.0
441087586,2022-07-11 20:16:25.997,2022-07-11 20:19:27.233,2022-08-14 08:49:00.310,8140.0
441088696,2022-07-11 20:16:29.000,2022-07-17 23:12:16.037,2022-08-04 07:49:41.510,10000.0
441090314,2022-07-11 20:17:23.000,2022-07-17 16:12:57.763,2022-09-17 19:43:15.590,10850.0
441094157,2022-07-11 20:17:40.000,2022-07-11 20:19:32.780,2022-11-09 07:02:46.827,1720.0
441095185,2022-07-11 20:20:43.997,2022-07-11 20:24:51.487,2022-07-25 15:07:04.080,4000.0
441096211,2022-07-11 20:22:11.997,2022-07-11 20:38:34.117,2022-07-13 12:04:49.857,2000.0
441098470,2022-07-11 20:23:29.000,2022-07-26 15:47:06.450,2022-07-27 09:14:20.607,10000.0
441099895,2022-07-11 20:23:53.997,2022-07-11 20:28:29.140,2022-08-07 17:02:47.963,13200.0
441103719,2022-07-11 20:23:53.997,2022-07-11 20:25:33.070,2022-08-26 17:24:17.193,5430.0
441104427,2022-07-11 20:28:17.000,2022-07-11 20:29:33.803,2022-07-13 14:32:44.670,4000.0
441105230,2022-07-11 20:28:38.997,2022-07-11 20:30:35.933,2022-07-16 10:00:24.997,4000.0
441107112,2022-07-11 20:30:10.000,2022-07-11 20:33:46.543,2022-08-15 23:11:18.490,2720.0
441108851,2022-07-11 20:31:12.997,2022-07-11 21:01:33.853,,8500.0
441109722,2022-07-11 20:32:59.997,2022-07-11 20:34:20.350,2022-07-12 07:43:39.213,11000.0
441111990,2022-07-11 20:33:07.997,2022-07-14 12:22:47.997,2022-08-12 20:29:51.390,5820.0
441113183,2022-07-11 20:37:20.997,2022-07-11 20:43:00.807,2022-07-30 12:11:11.670,8740.0
441114400,2022-07-11 20:38:06.997,2022-07-11 20:46:53.073,2022-07-28 18:52:49.227,10000.0
441118146,2022-07-11 20:40:42.000,2022-07-11 20:45:18.497,2022-08-18 08:05:18.917,5430.0
441118974,2022-07-11 20:42:29.997,2022-07-11 20:51:28.890,2022-08-06 17:16:09.593,10220.0
441120148,2022-07-11 20:42:37.997,2022-07-12 07:09:33.350,2022-10-11 20:00:28.413,4380.0
441121528,2022-07-11 20:45:05.997,2022-07-26 09:31:45.267,2022-08-15 10:32:41.960,3000.0
441122056,2022-07-11 20:45:51.000,2022-07-20 21:50:30.743,2022-08-10 13:32:01.143,16280.0
441127593,2022-07-11 20:45:54.000,2022-07-12 11:03:55.437,2022-07-26 23:52:01.100,6000.0
441129645,2022-07-11 20:47:15.997,2022-07-12 19:27:20.750,2022-08-11 18:47:17.207,2920.0
441133140,2022-07-11 20:47:28.000,2022-07-11 20:51:06.687,2022-07-13 14:41:25.623,1000.0
441133849,2022-07-11 20:47:55.997,2022-07-11 21:15:31.127,2022-08-04 10:52:21.057,4380.0
441135024,2022-07-11 20:48:06.997,2022-07-11 20:49:20.970,2022-08-11 12:43:14.323,16280.0
441137685,2022-07-11 20:49:39.000,2022-07-11 20:52:31.677,2022-07-26 16:30:44.213,9000.0
441137958,2022-07-11 20:50:58.000,2022-07-19 10:38:58.407,,13200.0
441138948,2022-07-11 20:51:33.000,2022-07-12 11:53:59.867,2022-08-11 18:23:02.740,2920.0
441139084,2022-07-11 20:52:24.000,2022-07-11 20:55:15.313,2022-07-15 08:01:22.190,3000.0
441139222,2022-07-11 20:52:29.997,2022-07-11 21:01:38.147,,5430.0
441140983,2022-07-11 20:52:51.000,2022-07-11 21:10:45.740,2022-08-28 13:20:00.117,3450.0
441142780,2022-07-11 20:54:25.997,2022-07-11 21:52:28.733,2022-08-11 18:39:52.810,1720.0
441143076,2022-07-11 20:54:52.997,2022-07-11 23:04:57.153,,14600.0
441145061,2022-07-11 20:55:42.000,2022-07-11 20:59:47.537,,14600.0
441146760,2022-07-11 20:57:03.000,2022-08-01 18:22:28.113,2022-09-24 09:03:00.277,2920.0
441153541,2022-07-11 20:57:27.000,2022-07-13 19:38:51.470,,13200.0
441153768,2022-07-11 20:58:51.000,2022-07-29 05:39:30.170,2022-08-11 18:06:47.347,10000.0
441153863,2022-07-11 20:59:20.000,2022-07-17 12:52:10.270,2022-08-15 17:41:23.923,13200.0
441155401,2022-07-11 21:00:04.997,2022-07-12 12:17:34.090,,16900.0
441155642,2022-07-11 21:01:02.000,2022-07-12 18:41:45.433,,9000.0
441164210,2022-07-11 21:01:41.997,2022-07-11 21:25:03.700,2022-08-03 20:34:35.850,5820.0
441172790,2022-07-11 21:03:33.000,2022-08-10 08:24:06.753,2022-08-11 21:06:06.943,10000.0
441174098,2022-07-11 21:04:16.997,2022-07-11 21:05:25.240,2022-08-19 15:05:39.363,4070.0
441174564,2022-07-11 21:05:13.000,2022-07-11 21:06:20.143,2022-10-16 18:57:29.240,11680.0
441176921,2022-07-11 21:08:16.997,2022-07-11 21:10:36.130,2022-08-24 21:40:10.620,7290.0
441177559,2022-07-11 21:08:38.997,2022-07-11 21:10:44.660,,2720.0
441179512,2022-07-11 21:08:59.997,2022-07-11 21:10:46.843,2022-07-20 18:12:43.380,3000.0
441180673,2022-07-11 21:10:09.997,2022-07-22 08:22:39.723,2022-08-01 10:23:27.723,8000.0
441180927,2022-07-11 21:10:25.000,2022-07-12 17:21:50.300,2022-08-04 11:45:12.293,11680.0
441182636,2022-07-11 21:15:09.000,2022-07-14 11:00:46.473,2022-11-13 17:41:45.583,11680.0
441183147,2022-07-11 21:18:34.997,2022-07-11 21:20:57.607,2022-10-09 22:01:48.740,8740.0
441183468,2022-07-11 21:19:44.997,2022-07-11 21:21:42.020,,6790.0
441186254,2022-07-11 21:20:14.997,2022-07-22 17:51:16.337,,10850.0
441192777,2022-07-11 21:21:29.997,2022-07-11 22:25:09.990,2022-08-19 15:27:36.387,5820.0
441193748,2022-07-11 21:23:32.000,2022-07-14 23:59:12.000,2022-07-29 19:09:16.483,20000.0
441194034,2022-07-11 21:24:35.000,2022-07-22 20:54:26.990,2022-09-14 18:32:50.680,3450.0
441195255,2022-07-11 21:25:02.997,2022-08-06 17:05:24.087,,2000.0
441199872,2022-07-11 21:25:36.997,2022-07-11 21:29:11.660,,1720.0
441200974,2022-07-11 21:26:25.000,2022-07-19 19:08:18.547,2022-08-11 18:43:37.137,10850.0
441202089,2022-07-11 21:28:47.997,2022-07-11 21:32:59.313,2022-07-15 18:03:52.293,2000.0
441203316,2022-07-11 21:29:00.000,2022-07-12 07:39:58.017,2022-09-03 12:55:21.657,10850.0
441204863,2022-07-11 21:34:48.997,2022-07-21 14:56:42.923,2022-08-06 20:45:21.000,7000.0
441205138,2022-07-11 21:40:53.997,2022-07-11 21:43:18.577,2022-08-07 19:02:53.180,2920.0
441206217,2022-07-11 21:42:16.000,2022-07-11 21:43:52.537,2022-07-26 19:39:21.413,6000.0
441206884,2022-07-11 21:42:16.000,2022-07-11 21:43:49.057,2022-11-16 19:57:00.877,13570.0
441208130,2022-07-11 21:42:57.997,2022-07-14 22:50:15.877,,1720.0
441211910,2022-07-11 21:44:02.997,2022-07-11 21:55:02.013,2022-07-21 17:04:14.243,3000.0
441214817,2022-07-11 21:44:45.000,2022-07-14 08:53:22.360,2022-07-15 17:11:51.867,20000.0
441215147,2022-07-11 21:45:04.997,2022-07-11 21:48:37.317,2022-08-15 19:52:05.427,10850.0
441215306,2022-07-11 21:47:31.000,2022-07-12 12:58:53.927,2022-08-05 20:08:59.973,5820.0
441217093,2022-07-11 21:48:11.000,2022-07-20 21:12:22.750,2022-07-26 09:50:15.520,10000.0
441217131,2022-07-11 21:48:17.000,2022-07-12 06:12:41.177,2022-08-01 10:35:24.190,14600.0
441217232,2022-07-11 21:49:41.000,2022-07-11 21:57:10.967,2022-07-21 17:38:02.873,12000.0
441218080,2022-07-11 21:50:29.997,2022-07-13 09:08:26.667,2022-07-27 09:11:30.827,9000.0
441219610,2022-07-11 21:52:30.997,2022-07-13 22:25:57.917,2022-07-14 11:10:30.743,16000.0
441221586,2022-07-11 21:52:40.000,2022-07-18 14:57:50.343,2022-07-22 15:15:05.330,12000.0
441224544,2022-07-11 22:01:28.997,2022-07-11 22:08:53.090,2022-07-17 20:41:49.603,10000.0
441224814,2022-07-11 22:05:48.000,2022-07-25 10:33:30.343,2022-09-24 12:35:10.780,1720.0
441226811,2022-07-11 22:06:18.000,2022-07-17 09:12:55.350,2022-07-29 17:16:35.123,1000.0
441227663,2022-07-11 22:06:54.997,2022-07-11 22:07:49.480,2022-07-24 16:12:52.623,4070.0
441228749,2022-07-11 22:07:25.997,2022-07-12 10:12:01.087,,2720.0
441229476,2022-07-11 22:09:16.997,2022-07-13 11:58:52.227,2022-09-03 11:33:03.960,2920.0
441230899,2022-07-11 22:13:10.997,2022-07-11 22:14:17.013,2022-07-12 00:22:30.563,2000.0
441236481,2022-07-11 22:13:17.000,2022-07-20 22:43:55.467,2022-08-16 02:56:54.613,16280.0
441247265,2022-07-11 22:15:16.000,2022-07-11 22:21:29.897,2022-07-24 21:36:43.827,10000.0
441247433,2022-07-11 22:15:38.997,2022-07-11 22:41:48.240,2022-07-12 09:40:25.507,8000.0
441248102,2022-07-11 22:21:27.000,2022-07-18 16:55:29.730,2022-08-02 07:51:13.287,8000.0
441248866,2022-07-11 22:25:05.000,2022-07-11 22:58:34.843,2022-08-04 20:28:40.383,6790.0
441249646,2022-07-11 22:25:22.997,2022-07-11 22:48:06.313,2022-08-10 09:47:08.010,2720.0
441252411,2022-07-11 22:25:26.000,2022-07-11 22:29:19.587,2022-09-11 19:42:47.200,2720.0
441254256,2022-07-11 22:26:17.000,2022-07-11 22:28:14.173,2022-07-23 08:49:14.937,10000.0
441254984,2022-07-11 22:31:18.000,2022-07-12 10:55:30.253,2022-07-15 08:35:26.397,15000.0
441257323,2022-07-11 22:43:57.000,2022-08-06 15:53:22.010,2022-08-10 18:54:17.147,9000.0
441257993,2022-07-11 22:45:59.997,2022-08-08 19:04:48.770,2022-09-05 13:08:17.447,27130.0
441259011,2022-07-11 22:47:10.000,2022-07-11 23:07:41.977,2022-07-25 20:40:27.520,3000.0
441261597,2022-07-11 22:50:51.000,2022-07-11 22:57:42.223,2022-07-23 20:22:36.240,9000.0
441265387,2022-07-11 22:52:58.000,2022-07-12 20:02:08.787,2022-07-30 10:50:50.173,2920.0
441266169,2022-07-11 22:53:11.997,2022-07-11 22:55:55.753,,5820.0
441266353,2022-07-11 22:53:35.000,2022-08-06 15:19:38.187,,8740.0
441267843,2022-07-11 22:58:15.997,2022-07-11 23:09:19.467,,3450.0
441268680,2022-07-11 23:02:46.000,2022-08-05 08:00:08.523,,2720.0
441271862,2022-07-11 23:08:23.000,2022-07-26 09:29:35.463,2022-08-10 15:51:39.870,10000.0
441272667,2022-07-11 23:08:36.000,2022-07-11 23:11:27.760,2022-07-27 17:36:21.260,11000.0
441272948,2022-07-11 23:08:49.000,2022-07-11 23:12:37.270,2022-07-27 13:14:34.907,14600.0
441276432,2022-07-11 23:11:29.997,2022-07-11 23:30:11.287,2022-07-19 23:45:22.950,5000.0
441276506,2022-07-11 23:13:30.997,2022-07-22 12:58:53.740,2022-07-26 17:01:19.123,20000.0
441277087,2022-07-11 23:17:26.997,2022-07-11 23:19:34.910,2022-08-17 14:44:21.397,13200.0
441278973,2022-07-11 23:20:59.000,2022-07-11 23:22:02.367,,12210.0
441279944,2022-07-11 23:22:43.997,2022-07-29 10:57:34.670,2022-08-12 10:28:14.703,9000.0
441280407,2022-07-11 23:27:21.997,2022-07-12 11:42:27.193,2022-08-04 17:12:45.773,4380.0
441285842,2022-07-11 23:29:24.000,2022-07-13 20:54:48.837,2022-09-30 18:02:29.827,2920.0
441288348,2022-07-11 23:37:33.000,2022-08-02 19:18:49.493,2022-08-16 18:30:59.440,10000.0
441291384,2022-07-11 23:38:43.997,2022-07-12 00:24:36.977,,3450.0
441298843,2022-07-11 23:42:49.997,2022-07-11 23:44:56.550,2022-07-29 08:06:18.267,15000.0
441301696,2022-07-11 23:50:36.997,2022-07-11 23:59:33.270,,5820.0
441302876,2022-07-11 23:53:04.000,2022-07-12 15:44:33.963,2022-09-15 20:23:11.647,1720.0
441307387,2022-07-11 23:53:57.000,2022-07-31 14:43:01.517,2022-08-16 13:48:37.627,6000.0
441310923,2022-07-12 00:04:00.000,2022-07-12 00:07:28.437,2022-09-16 14:52:01.120,1720.0
441317530,2022-07-12 00:09:58.997,2022-07-17 07:28:00.337,2022-11-01 16:48:00.993,1720.0
441319094,2022-07-12 00:13:36.000,2022-07-12 00:29:00.607,,4380.0
441321603,2022-07-12 00:26:30.997,2022-07-12 00:30:35.460,2022-07-21 07:48:21.413,13570.0
441321826,2022-07-12 00:29:39.997,2022-07-12 00:32:30.040,2022-07-23 14:14:02.113,2720.0
441322120,2022-07-12 00:29:52.000,2022-07-12 00:33:30.727,2022-10-01 13:00:23.020,8500.0
441324447,2022-07-12 00:29:52.000,2022-07-12 01:21:18.370,2022-08-29 13:08:57.837,1720.0
441324870,2022-07-12 00:30:35.997,2022-07-13 07:58:29.467,2022-08-13 13:48:46.200,2920.0
441324946,2022-07-12 00:32:26.997,2022-07-12 00:33:31.447,2022-07-18 11:05:18.893,10000.0
441328089,2022-07-12 00:41:36.997,2022-07-13 14:07:46.833,2022-10-19 10:28:59.173,5820.0
441330132,2022-07-12 00:42:19.000,2022-07-12 00:46:27.970,2022-08-04 05:13:22.460,4070.0
441330165,2022-07-12 00:43:29.000,2022-07-13 01:59:25.457,,8740.0
441333466,2022-07-12 01:26:23.000,2022-07-12 01:37:38.563,,2920.0
441335487,2022-07-12 01:32:18.000,2022-07-12 03:41:36.733,2022-08-11 04:02:43.957,9500.0
441337262,2022-07-12 01:58:02.997,2022-07-17 01:01:02.553,2022-08-08 15:29:27.293,14600.0
441337469,2022-07-12 01:59:12.997,2022-07-18 00:43:46.280,2022-09-30 17:30:45.953,14600.0
441337564,2022-07-12 02:02:46.000,2022-07-12 06:38:53.177,2022-11-22 03:52:32.640,5820.0
441338333,2022-07-12 02:03:16.997,2022-07-12 02:05:45.567,2022-08-14 13:11:21.383,13600.0
441342046,2022-07-12 02:05:39.000,2022-08-08 12:10:37.033,2022-08-16 20:35:30.280,8000.0
441342629,2022-07-12 02:11:50.997,2022-07-12 02:16:57.630,2022-07-16 11:31:41.390,6000.0
441342688,2022-07-12 02:19:14.997,2022-07-12 02:25:39.897,2022-07-12 03:47:12.897,5000.0
441346916,2022-07-12 02:22:22.997,2022-07-12 02:43:18.627,2022-08-22 07:26:17.310,11680.0
441347739,2022-07-12 02:24:12.997,2022-07-12 10:19:03.287,,1720.0
441347740,2022-07-12 02:37:58.997,2022-07-12 11:48:05.893,2022-08-01 15:55:36.253,8740.0
441350229,2022-07-12 02:49:50.000,2022-07-16 04:55:17.690,2022-07-26 14:37:13.397,10000.0
441356308,2022-07-12 02:59:55.997,2022-07-12 14:05:52.417,2022-08-06 14:16:37.800,2920.0
441358653,2022-07-12 03:01:19.000,2022-07-12 12:15:34.963,2022-07-28 17:11:47.730,13200.0
441358862,2022-07-12 03:04:59.997,2022-07-27 01:25:09.183,2022-08-24 03:02:28.447,27130.0
441359350,2022-07-12 03:16:47.000,2022-07-12 03:21:37.023,,5430.0
441360382,2022-07-12 03:18:37.000,2022-07-12 04:09:50.267,,1720.0
441364791,2022-07-12 03:21:58.000,2022-07-12 03:23:30.173,2022-07-21 19:42:04.213,2720.0
441366677,2022-07-12 03:22:52.000,2022-07-12 04:16:22.537,,8500.0
441366752,2022-07-12 03:38:14.000,2022-07-12 04:23:35.277,2022-07-27 21:09:48.990,7000.0
441369525,2022-07-12 03:53:21.000,2022-07-27 09:07:25.730,2022-08-04 14:25:15.120,2000.0
441372483,2022-07-12 03:53:34.997,2022-07-12 03:56:42.937,,1720.0
441373729,2022-07-12 03:59:35.000,2022-07-14 11:22:01.000,2022-08-29 11:50:48.970,13200.0
441375183,2022-07-12 04:09:29.997,2022-07-17 05:46:48.973,2022-09-01 12:27:22.520,12210.0
441375345,2022-07-12 04:13:47.000,2022-07-12 04:22:22.547,2022-07-25 15:32:29.997,9000.0
441375766,2022-07-12 04:19:07.997,2022-07-28 07:42:30.413,2022-08-12 00:35:13.820,13570.0
441377478,2022-07-12 04:31:11.000,2022-07-12 04:33:23.373,2022-08-04 12:43:22.643,8140.0
441383128,2022-07-12 04:44:24.000,2022-07-12 05:02:52.357,2022-11-16 03:38:43.930,3450.0
441383877,2022-07-12 04:48:37.997,2022-07-12 06:08:33.333,2022-07-24 19:22:42.337,7000.0
441384432,2022-07-12 04:57:40.997,2022-07-21 05:38:40.717,2022-08-11 14:53:26.310,8740.0
441387820,2022-07-12 05:00:03.000,2022-07-12 13:00:36.577,,5820.0
441389942,2022-07-12 05:03:14.000,2022-07-12 05:04:45.277,2022-07-15 09:05:12.563,2000.0
441392716,2022-07-12 05:05:52.997,2022-07-24 10:23:44.227,2022-08-06 07:43:44.043,4070.0
441392977,2022-07-12 05:09:06.997,2022-07-22 15:58:51.253,2022-09-28 10:37:26.803,1720.0
441394575,2022-07-12 05:11:12.997,2022-07-12 05:15:28.983,,2920.0
441401109,2022-07-12 05:21:26.997,2022-07-12 05:37:04.773,,10850.0
441404847,2022-07-12 05:39:10.997,2022-07-12 05:43:31.017,2022-08-25 07:05:09.477,4380.0
441406370,2022-07-12 05:42:13.000,2022-07-19 20:29:15.790,2022-09-14 07:49:50.287,2720.0
441406963,2022-07-12 05:49:10.997,2022-07-12 05:50:42.607,2022-08-12 04:54:17.940,12210.0
441407257,2022-07-12 06:03:41.000,2022-07-12 06:17:05.560,2022-07-21 09:46:38.227,9500.0
441407706,2022-07-12 06:10:11.000,2022-07-12 06:11:23.167,2022-07-20 05:24:25.633,5430.0
441411410,2022-07-12 06:10:46.997,2022-07-12 06:13:49.730,2022-09-20 17:28:15.723,8140.0
441414812,2022-07-12 06:13:01.000,2022-07-12 06:16:25.323,2022-08-17 09:12:40.450,8140.0
441416063,2022-07-12 06:21:40.000,2022-07-17 07:35:00.560,,13570.0
441425955,2022-07-12 06:46:45.000,2022-07-12 06:50:13.283,2022-08-11 20:31:13.417,14600.0
441427355,2022-07-12 06:48:04.000,2022-07-12 07:01:25.603,2022-08-01 13:17:25.633,2720.0
441427879,2022-07-12 06:53:24.000,2022-07-12 06:58:49.600,2022-09-14 17:11:40.813,8500.0
441428624,2022-07-12 06:56:19.000,2022-07-25 08:09:33.563,2022-08-09 20:48:22.893,2000.0
441429413,2022-07-12 06:57:50.997,2022-07-14 11:38:20.560,2022-09-14 10:29:11.913,13570.0
441430666,2022-07-12 06:58:51.000,2022-07-12 07:14:05.337,2022-08-12 13:12:36.150,4380.0
441431215,2022-07-12 07:04:39.997,2022-07-12 07:49:26.267,2022-09-16 13:09:23.290,1720.0
441433049,2022-07-12 07:05:00.000,2022-07-14 02:27:26.903,2022-07-28 16:26:44.487,13000.0
441433412,2022-07-12 07:05:19.997,2022-07-30 13:23:19.700,2022-08-25 22:40:19.863,11680.0
441434265,2022-07-12 07:12:59.000,2022-07-15 13:01:41.967,2022-10-18 20:29:41.450,4380.0
441434450,2022-07-12 07:14:19.000,2022-07-12 11:40:11.663,2022-07-22 10:59:54.967,20350.0
441435736,2022-07-12 07:15:41.997,2022-07-12 07:16:36.213,2022-07-18 13:12:17.740,7000.0
441442563,2022-07-12 07:20:42.997,2022-07-17 11:20:50.127,2022-08-22 10:03:16.407,2720.0
441444510,2022-07-12 07:23:20.997,2022-07-12 11:14:18.647,,19000.0
441447331,2022-07-12 07:30:11.000,2022-07-12 07:34:37.207,2022-07-22 04:21:06.063,5000.0
441450702,2022-07-12 07:30:14.000,2022-07-12 07:31:26.807,2022-09-28 19:18:55.230,4070.0
441450874,2022-07-12 07:34:06.000,2022-07-12 07:44:43.603,,6000.0
441451081,2022-07-12 07:35:15.997,2022-07-12 07:57:17.570,2022-07-27 07:52:00.840,4000.0
441452467,2022-07-12 07:38:32.000,2022-07-12 07:49:19.217,2022-07-25 10:14:54.177,10000.0
441454066,2022-07-12 07:41:50.000,2022-07-12 08:09:07.243,2022-08-03 13:30:33.583,10220.0
441455947,2022-07-12 07:44:00.997,2022-07-12 07:45:19.387,2022-07-25 14:25:38.173,8000.0
441457008,2022-07-12 07:47:37.000,2022-07-12 07:49:58.940,2022-08-10 12:16:43.363,5820.0
441457785,2022-07-12 07:48:13.997,2022-07-12 07:49:20.497,2022-09-26 18:38:19.273,5430.0
441458060,2022-07-12 07:56:00.000,2022-07-14 13:12:28.470,2022-08-25 11:16:17.187,14600.0
441458803,2022-07-12 07:57:05.997,2022-07-17 07:14:35.400,2022-08-11 16:22:37.090,8740.0
441463480,2022-07-12 08:02:41.997,2022-07-12 08:35:57.607,2022-07-15 21:51:20.767,3000.0
441465764,2022-07-12 08:08:20.000,2022-08-08 05:59:57.807,2022-09-28 06:06:23.773,1720.0
441466808,2022-07-12 08:11:07.000,2022-07-12 08:12:15.330,2022-11-13 18:32:35.150,12210.0
441467203,2022-07-12 08:12:52.997,2022-07-12 08:15:11.053,2022-07-12 13:30:14.170,8000.0
441468102,2022-07-12 08:13:54.997,2022-07-25 11:20:46.047,2022-08-09 20:50:56.573,4000.0
441468549,2022-07-12 08:14:53.997,2022-07-12 08:25:34.693,,13600.0
441468899,2022-07-12 08:16:49.997,2022-07-12 08:23:41.570,2022-07-19 10:10:06.640,3000.0
441468940,2022-07-12 08:17:23.997,2022-07-12 08:20:19.400,,14600.0
441470629,2022-07-12 08:17:48.000,2022-07-12 08:18:55.390,2022-07-26 17:42:31.750,4000.0
441472862,2022-07-12 08:18:18.997,2022-07-12 18:40:41.753,2022-07-29 18:26:35.363,10220.0
441472981,2022-07-12 08:18:33.997,2022-07-12 08:20:17.130,2022-07-21 11:53:32.137,4000.0
441473443,2022-07-12 08:21:04.997,2022-07-28 17:32:29.877,2022-07-31 05:53:02.413,3000.0
441475003,2022-07-12 08:22:08.000,2022-07-12 08:23:35.260,2022-07-15 17:14:03.497,2000.0
441475554,2022-07-12 08:24:45.997,2022-07-12 08:31:18.787,2022-11-07 18:29:33.597,11680.0
441476899,2022-07-12 08:26:35.997,2022-07-14 04:14:49.090,2022-08-23 08:48:29.930,1000.0
441477863,2022-07-12 08:28:11.997,2022-07-28 22:02:29.230,2022-08-12 06:39:31.040,9000.0
441478013,2022-07-12 08:32:05.997,2022-07-12 09:00:37.690,2022-10-18 09:48:09.777,3450.0
441486737,2022-07-12 08:34:14.000,2022-07-12 08:44:00.287,2022-07-21 11:49:05.057,8140.0
441488092,2022-07-12 08:34:33.000,2022-07-12 11:02:29.797,2022-07-26 15:15:14.243,4000.0
441489470,2022-07-12 08:37:31.000,2022-07-12 20:58:46.587,,28570.0
441492460,2022-07-12 08:37:45.997,2022-07-12 08:45:49.367,2022-08-04 08:27:17.967,9500.0
441494634,2022-07-12 08:37:52.000,2022-07-12 08:46:26.747,2022-07-20 20:35:13.037,5000.0
441495221,2022-07-12 08:37:55.000,2022-07-15 12:13:16.467,2022-07-29 21:28:58.437,2000.0
441495382,2022-07-12 08:38:32.000,2022-07-12 08:53:47.750,2022-07-15 12:15:13.557,4000.0
441498136,2022-07-12 08:38:54.997,2022-07-12 08:40:33.540,2022-07-26 06:56:39.010,10000.0
441498246,2022-07-12 08:43:47.000,2022-07-12 23:17:44.887,2022-07-15 05:41:38.700,20000.0
441499176,2022-07-12 08:48:11.000,2022-07-12 09:29:15.693,2022-09-03 10:02:26.360,11900.0
441499529,2022-07-12 08:49:40.000,2022-07-12 09:15:06.680,2022-08-16 04:46:00.697,1720.0
441501179,2022-07-12 08:50:53.997,2022-07-13 10:31:28.663,2022-07-15 07:50:02.160,11000.0
441501524,2022-07-12 08:52:16.000,2022-07-12 08:54:18.323,2022-09-24 16:18:02.493,13600.0
441501560,2022-07-12 08:55:00.997,2022-07-12 08:56:57.200,2022-08-23 19:05:49.617,11680.0
441501924,2022-07-12 08:56:42.000,2022-07-14 15:12:48.660,,13200.0
441502365,2022-07-12 08:56:55.997,2022-07-12 09:05:00.810,2022-07-15 16:08:59.277,2000.0
441504214,2022-07-12 08:58:00.000,2022-07-17 23:04:49.333,2022-08-12 00:15:16.973,2920.0
441505507,2022-07-12 08:58:46.000,2022-07-22 16:34:53.570,2022-09-05 10:23:07.047,3000.0
441508029,2022-07-12 09:09:52.000,2022-07-12 09:11:14.903,2022-07-28 07:05:24.830,12000.0
441508187,2022-07-12 09:14:19.997,2022-07-25 22:29:29.633,2022-09-22 18:31:57.783,1720.0
441510077,2022-07-12 09:17:19.997,2022-07-12 09:37:11.967,,13600.0
441512649,2022-07-12 09:17:41.997,2022-07-12 16:44:53.347,2022-07-31 17:26:19.563,3000.0
441515153,2022-07-12 09:18:56.000,2022-07-12 09:33:55.147,2022-07-14 18:24:23.447,4000.0
441515240,2022-07-12 09:21:13.000,2022-07-30 09:12:45.370,2022-08-12 14:28:37.043,10000.0
441515679,2022-07-12 09:22:20.997,2022-07-12 09:23:21.170,2022-07-30 09:43:55.043,16070.0
441515917,2022-07-12 09:23:09.997,2022-07-12 09:41:11.190,,5430.0
441516090,2022-07-12 09:24:56.997,2022-07-12 09:26:36.493,2022-08-25 00:26:58.890,4380.0
441516833,2022-07-12 09:25:20.997,2022-07-15 13:39:02.897,2022-07-18 09:14:35.253,3000.0
441519667,2022-07-12 09:25:23.997,2022-07-14 21:52:10.910,2022-11-25 19:51:42.560,14600.0
441523152,2022-07-12 09:28:04.000,2022-07-12 09:38:24.870,2022-08-05 15:03:47.343,13200.0
441524982,2022-07-12 09:28:26.000,2022-07-12 09:31:19.150,2022-10-14 19:47:32.780,3450.0
441526273,2022-07-12 09:31:45.000,2022-07-12 09:37:02.830,2022-11-16 11:44:58.530,16900.0
441529097,2022-07-12 09:31:59.997,2022-07-12 09:37:39.473,2022-07-18 21:41:15.593,3000.0
441530767,2022-07-12 09:36:22.997,2022-07-12 11:57:52.357,2022-08-18 11:48:59.597,2920.0
441531897,2022-07-12 09:36:22.997,2022-07-12 10:14:47.823,,3450.0
441538787,2022-07-12 09:36:25.997,2022-07-25 13:03:34.367,2022-08-13 11:23:18.060,10000.0
441540628,2022-07-12 09:36:28.997,2022-07-12 09:54:55.443,2022-07-14 21:42:34.533,8000.0
441541856,2022-07-12 09:39:16.000,2022-07-19 13:45:14.800,,8500.0
441542976,2022-07-12 09:40:42.000,2022-07-12 09:42:29.073,2022-07-20 04:54:59.577,13570.0
441543199,2022-07-12 09:41:20.000,2022-07-12 09:43:02.940,,2720.0
441548488,2022-07-12 09:42:52.997,2022-07-12 09:46:52.343,2022-08-25 15:47:39.723,17520.0
441549083,2022-07-12 09:47:42.000,2022-07-13 12:56:03.293,2022-07-23 12:36:24.690,10850.0
441550524,2022-07-12 09:48:12.997,2022-07-12 09:49:58.937,2022-07-28 09:21:05.777,5820.0
441553807,2022-07-12 09:48:25.997,2022-07-17 19:13:41.903,2022-08-05 08:27:46.363,12210.0
441554056,2022-07-12 09:49:06.000,2022-07-12 10:13:57.003,2022-11-28 14:13:59.777,8140.0
441556724,2022-07-12 09:49:19.000,2022-07-12 09:55:57.513,2022-07-18 12:32:00.647,4000.0
441560936,2022-07-12 09:51:12.997,2022-07-13 01:19:18.457,2022-07-22 03:19:01.670,2000.0
441562561,2022-07-12 09:53:51.000,2022-07-19 09:35:52.073,2022-07-25 13:11:45.697,4000.0
