order_id,plan_at,plan_sum_total
452450020,2023-01-18,16225.3
452451770,2022-07-22,3210.0
452451770,2022-07-29,4815.0
452451770,2022-08-13,7207.05
452451770,2022-08-28,8450.25
452451770,2022-09-12,9560.25
452451770,2022-09-27,10670.25
452451770,2022-10-12,11780.25
452451770,2022-10-27,12890.25
452451770,2022-11-11,14000.25
452451770,2022-11-26,15110.25
452451770,2022-12-11,16220.25
452451770,2022-12-26,17330.25
452451770,2023-01-10,18440.25
452452173,2022-07-22,3210.0
452452173,2022-07-29,4815.0
452452173,2022-08-13,6694.23
452452173,2022-08-28,7804.23
452452173,2022-09-12,8914.23
452452173,2022-09-27,10024.23
452452173,2022-10-12,11134.23
452452173,2022-10-27,12244.23
452452173,2022-11-11,13354.23
452452173,2022-11-26,14464.23
452452173,2022-12-11,15574.23
452452173,2022-12-26,16684.23
452452173,2023-01-10,17794.23
452456876,2022-07-22,3930.0
452456876,2022-07-29,5895.0
452456876,2022-08-13,8842.11
452456876,2022-08-28,11020.34
452456876,2022-09-12,12927.3
452456876,2022-09-27,14371.439999999999
452456876,2022-10-12,15728.71
452456876,2022-10-27,17085.98
452456876,2022-11-11,18443.25
452456876,2022-11-26,19800.52
452456876,2022-12-11,21157.79
452456876,2022-12-26,22515.06
452456876,2023-01-10,23872.36
452457396,2022-07-25,1380.0
452457396,2022-08-09,2070.0
452457396,2022-08-24,3046.58
452457396,2022-09-08,3857.36
452457396,2022-09-23,4442.54
452457396,2022-10-08,4999.88
452457396,2022-10-23,5468.21
452457396,2022-11-07,5920.82
452457396,2022-11-22,6358.16
452457396,2022-12-07,6780.2300000000005
452457396,2022-12-22,7196.32
452457396,2023-01-06,7606.44
452457396,2023-01-21,8010.61
452457835,2022-08-04,1070.0
452457835,2022-08-11,1605.0
452457835,2022-08-26,2432.54
452457835,2022-09-10,2950.54
452457835,2022-09-25,3320.54
452457835,2022-10-10,3690.54
452457835,2022-10-25,4060.54
452457835,2022-11-09,4430.54
452457835,2022-11-24,4800.54
452457835,2022-12-09,5170.54
452457835,2022-12-24,5540.54
452457835,2023-01-08,5910.54
452457835,2023-01-23,6280.54
452460786,2022-07-22,1450.0
452460786,2022-08-21,2390.0
452460786,2022-09-20,3080.0
452460786,2022-10-20,3770.0
452460786,2022-11-19,4460.0
452460786,2022-12-19,5150.0
452460786,2023-01-18,5840.0
452462940,2022-07-22,2850.0
452462940,2022-07-29,4275.0
452462940,2022-08-13,6400.599999999999
452462940,2022-08-28,7978.77
452462940,2022-09-12,9364.6
452462940,2022-09-27,10469.32
452462940,2022-10-12,11559.24
452462940,2022-10-27,12634.369999999999
452462940,2022-11-11,13694.7
452462940,2022-11-26,14728.410000000002
452462940,2022-12-11,15714.77
452462940,2022-12-26,16701.13
452462940,2023-01-10,17687.53
452463004,2022-07-22,7130.0
452463004,2022-07-29,10695.0
452463004,2022-08-13,16110.85
452463004,2022-08-28,20057.02
452463004,2022-09-12,23522.25
452463004,2022-09-27,26126.73
452463004,2022-10-12,28593.089999999997
452463004,2022-10-27,31059.449999999997
452463004,2022-11-11,33525.81
452463004,2022-11-26,35992.17
452463004,2022-12-11,38458.53
452463004,2022-12-26,40924.89
452463004,2023-01-10,43391.29
452465723,2022-08-06,11500.0
452466063,2022-08-06,6900.0
452466597,2022-07-23,1380.0
452466597,2022-08-07,2070.0
452466597,2022-08-22,2533.8799999999997
452466597,2022-09-06,2932.06
452466597,2022-09-21,3330.24
452466597,2022-10-06,3728.42
452466597,2022-10-21,4126.6
452466597,2022-11-05,4524.78
452466597,2022-11-20,4922.96
452466597,2022-12-05,5321.14
452466597,2022-12-20,5719.32
452466597,2023-01-04,6117.5
452466597,2023-01-19,6515.7
452466612,2022-08-21,3930.0
452466612,2022-08-28,5895.0
452466612,2022-09-12,7461.290000000001
452466612,2022-09-27,8818.560000000001
452466612,2022-10-12,10175.83
452466612,2022-10-27,11533.1
452466612,2022-11-11,12890.37
452466612,2022-11-26,14247.64
452466612,2022-12-11,15604.91
452466612,2022-12-26,16962.18
452466612,2023-01-10,18319.45
452466612,2023-01-25,19676.72
452466612,2023-02-09,21034.02
452467504,2022-08-06,5750.0
452472043,2022-08-06,11647.130000000001
452476203,2022-07-24,2740.0
452476203,2022-08-08,4110.0
452476203,2022-08-23,4991.94
452476203,2022-09-07,5786.48
452476203,2022-09-22,6581.0199999999995
452476203,2022-10-07,7375.5599999999995
452476203,2022-10-22,8170.099999999999
452476203,2022-11-06,8964.64
452476203,2022-11-21,9759.179999999998
452476203,2022-12-06,10553.72
452476203,2022-12-21,11348.26
452476203,2023-01-05,12142.8
452476203,2023-01-20,12937.4
452477897,2022-08-16,1430.0
452477897,2022-08-23,2145.0
452477897,2022-09-07,3241.0099999999998
452477897,2022-09-22,3892.61
452477897,2022-10-07,4386.24
452477897,2022-10-22,4879.87
452477897,2022-11-06,5373.499999999999
452477897,2022-11-21,5867.129999999999
452477897,2022-12-06,6360.759999999999
452477897,2022-12-21,6854.389999999999
452477897,2023-01-05,7348.0199999999995
452477897,2023-01-20,7841.65
452477897,2023-02-04,8335.35
452478132,2022-07-22,920.0
452478132,2022-08-06,1380.0
452478132,2022-08-21,2033.51
452478132,2022-09-05,2576.91
452478132,2022-09-20,2968.7
452478132,2022-10-05,3341.87
452478132,2022-10-20,3654.9300000000003
452478132,2022-11-04,3957.39
452478132,2022-11-19,4249.71
452478132,2022-12-04,4531.9
452478132,2022-12-19,4809.29
452478132,2023-01-03,5082.7
452478132,2023-01-18,5352.18
452479756,2022-08-07,4726.58
452480369,2022-08-06,13293.16
452480541,2022-07-22,1070.0
452480541,2022-07-29,1605.0
452480541,2022-08-13,2502.0
452480541,2022-08-28,3126.4
452480541,2022-09-12,3650.42
452480541,2022-09-27,4064.82
452480541,2022-10-12,4506.709999999999
452480541,2022-10-27,4934.2
452480541,2022-11-11,5347.03
452480541,2022-11-26,5745.61
452480541,2022-12-11,6132.26
452480541,2022-12-26,6513.36
452480541,2023-01-10,6888.91
452482436,2022-08-06,13800.0
452483205,2022-07-22,720.0
452483205,2022-07-29,1080.0
452483205,2022-08-13,1624.9799999999998
452483205,2022-08-28,1931.6
452483205,2022-09-12,2178.87
452483205,2022-09-27,2426.14
452483205,2022-10-12,2673.41
452483205,2022-10-27,2920.68
452483205,2022-11-11,3167.95
452483205,2022-11-26,3415.22
452483205,2022-12-11,3662.4900000000002
452483205,2022-12-26,3909.76
452483205,2023-01-10,4157.0599999999995
452488016,2022-07-22,2500.0
452488016,2022-07-29,3750.0
452488016,2022-08-13,5079.13
452488016,2022-08-28,5942.76
452488016,2022-09-12,6806.39
452488016,2022-09-27,7670.02
452488016,2022-10-12,8533.65
452488016,2022-10-27,9397.28
452488016,2022-11-11,10260.91
452488016,2022-11-26,11124.54
452488016,2022-12-11,11988.17
452488016,2022-12-26,12851.8
452488016,2023-01-10,13715.5
452490723,2022-08-06,10350.0
452490871,2022-07-27,1430.0
452490871,2022-08-03,2145.0
452490871,2022-08-18,3208.77
452490871,2022-09-02,3998.58
452490871,2022-09-17,4692.13
452490871,2022-10-02,5244.990000000001
452490871,2022-10-17,5790.45
452490871,2022-11-01,6328.5
452490871,2022-11-16,6839.41
452490871,2022-12-01,7333.04
452490871,2022-12-16,7826.67
452490871,2022-12-31,8320.3
452490871,2023-01-15,8814.0
452491167,2022-08-06,2300.0
452493884,2022-07-23,920.0
452493884,2022-08-07,1380.0
452493884,2022-08-22,1919.75
452493884,2022-09-06,2370.27
452493884,2022-09-21,2710.94
452493884,2022-10-06,2997.63
452493884,2022-10-21,3263.08
452493884,2022-11-05,3528.5299999999997
452493884,2022-11-20,3793.98
452493884,2022-12-05,4059.43
452493884,2022-12-20,4324.879999999999
452493884,2023-01-04,4590.33
452493884,2023-01-19,4855.83
452494971,2022-08-06,1244.94
452498517,2022-08-06,2300.0
452498627,2022-07-22,3680.0
452498627,2022-08-06,5520.0
452498627,2022-08-21,7107.41
452498627,2022-09-05,8169.22
452498627,2022-09-20,9231.03
452498627,2022-10-05,10292.84
452498627,2022-10-20,11354.65
452498627,2022-11-04,12416.460000000001
452498627,2022-11-19,13478.27
452498627,2022-12-04,14540.08
452498627,2022-12-19,15601.89
452498627,2023-01-03,16663.699999999997
452498627,2023-01-18,17725.6
452499686,2022-08-06,11500.0
452501548,2022-08-08,1820.0
452501548,2022-08-23,2730.0
452501548,2022-09-07,3736.67
452501548,2022-09-22,4540.89
452501548,2022-10-07,5069.9800000000005
452501548,2022-10-22,5599.070000000001
452501548,2022-11-06,6128.16
452501548,2022-11-21,6657.25
452501548,2022-12-06,7186.34
452501548,2022-12-21,7715.43
452501548,2023-01-05,8244.52
452501548,2023-01-20,8773.61
452501548,2023-02-04,9302.71
452501986,2022-07-22,920.0
452501986,2022-08-06,1380.0
452501986,2022-08-21,1718.45
452501986,2022-09-05,1983.9
452501986,2022-09-20,2249.35
452501986,2022-10-05,2514.8
452501986,2022-10-20,2780.25
452501986,2022-11-04,3045.7
452501986,2022-11-19,3311.15
452501986,2022-12-04,3576.6
452501986,2022-12-19,3842.0499999999997
452501986,2023-01-03,4107.5
452501986,2023-01-18,4373.0
452502635,2022-08-06,1213.29
452504475,2022-07-22,3570.0
452504475,2022-07-29,5355.0
452504475,2022-08-13,8013.47
452504475,2022-08-28,9987.28
452504475,2022-09-12,11720.529999999999
452504475,2022-09-27,13102.19
452504475,2022-10-12,14465.350000000002
452504475,2022-10-27,15810.0
452504475,2022-11-11,17136.15
452504475,2022-11-26,18369.78
452504475,2022-12-11,19603.410000000003
452504475,2022-12-26,20837.04
452504475,2023-01-10,22070.739999999998
452505581,2022-07-26,720.0
452505581,2022-08-25,1190.0
452505581,2022-09-24,1559.12
452505581,2022-10-24,1917.92
452505581,2022-11-23,2266.4
452505581,2022-12-23,2610.4
452505581,2023-01-22,2954.4
452509269,2022-07-22,1820.0
452509269,2022-08-06,2730.0
452509269,2022-08-21,4036.87
452509269,2022-09-05,5122.42
452509269,2022-09-20,5904.34
452509269,2022-10-05,6648.610000000001
452509269,2022-10-20,7273.57
452509269,2022-11-04,7877.66
452509269,2022-11-19,8461.37
452509269,2022-12-04,9024.66
452509269,2022-12-19,9577.550000000001
452509269,2023-01-03,10122.51
452509269,2023-01-18,10659.539999999999
452509272,2022-08-06,3450.0
452509433,2022-07-30,6900.0
452509433,2022-08-29,11700.0
452509433,2022-09-28,15080.0
452509433,2022-10-28,18460.0
452509433,2022-11-27,21840.0
452509433,2022-12-27,25220.0
452509433,2023-01-26,28600.0
452511295,2022-07-23,720.0
452511295,2022-07-30,1080.0
452511295,2022-08-14,1612.86
452511295,2022-08-29,2008.49
452511295,2022-09-13,2369.85
452511295,2022-09-28,2646.79
452511295,2022-10-13,2894.0599999999995
452511295,2022-10-28,3141.33
452511295,2022-11-12,3388.5999999999995
452511295,2022-11-27,3635.87
452511295,2022-12-12,3883.1400000000003
452511295,2022-12-27,4130.41
452511295,2023-01-11,4377.71
452512955,2022-08-09,4600.0
452515202,2022-08-06,6900.0
452515467,2022-08-12,4600.0
452518502,2022-08-22,5000.0
452521987,2022-08-15,720.0
452521987,2022-08-22,1080.0
452521987,2022-09-06,1798.6999999999998
452521987,2022-09-21,2285.96
452521987,2022-10-06,2691.03
452521987,2022-10-21,2986.3
452521987,2022-11-05,3271.6899999999996
452521987,2022-11-20,3547.67
452521987,2022-12-05,3814.24
452521987,2022-12-20,4076.34
452521987,2023-01-04,4334.7300000000005
452521987,2023-01-19,4589.410000000001
452521987,2023-02-03,4840.41
452523038,2022-07-22,3500.0
452523038,2022-08-21,5910.0
452523038,2022-09-20,7610.0
452523038,2022-10-20,9310.0
452523038,2022-11-19,11010.0
452523038,2022-12-19,12710.0
452523038,2023-01-18,14410.0
452523722,2022-07-23,2500.0
452523722,2022-07-30,3750.0
452523722,2022-08-14,5478.13
452523722,2022-08-29,6341.76
452523722,2022-09-13,7205.39
452523722,2022-09-28,8069.02
452523722,2022-10-13,8932.65
452523722,2022-10-28,9796.28
452523722,2022-11-12,10659.91
452523722,2022-11-27,11523.54
452523722,2022-12-12,12387.17
452523722,2022-12-27,13250.8
452523722,2023-01-11,14114.5
452523749,2022-07-30,2290.0
452523749,2022-08-14,3435.0
452523749,2022-08-29,4664.320000000001
452523749,2022-09-13,5995.990000000001
452523749,2022-09-28,6960.459999999999
452523749,2022-10-13,7877.8099999999995
452523749,2022-10-28,8651.45
452523749,2022-11-12,9399.01
452523749,2022-11-27,10120.88
452523749,2022-12-12,10823.359999999999
452523749,2022-12-27,11515.9
452523749,2023-01-11,12198.5
452523749,2023-01-26,12871.24
452524414,2022-08-03,2290.0
452524414,2022-08-18,3435.0
452524414,2022-09-02,4886.64
452524414,2022-09-17,6095.570000000001
452524414,2022-10-02,6992.4
452524414,2022-10-17,7842.49
452524414,2022-11-01,8575.85
452524414,2022-11-16,9311.71
452524414,2022-12-01,10024.13
452524414,2022-12-16,10686.85
452524414,2022-12-31,11349.57
452524414,2023-01-15,12012.29
452524414,2023-01-30,12675.09
452525125,2022-08-05,1380.0
452525125,2022-08-20,2070.0
452525125,2022-09-04,2894.2599999999998
452525125,2022-09-19,3581.5200000000004
452525125,2022-10-04,4098.86
452525125,2022-10-19,4567.120000000001
452525125,2022-11-03,4965.3
452525125,2022-11-18,5363.48
452525125,2022-12-03,5761.66
452525125,2022-12-18,6159.84
452525125,2023-01-02,6558.02
452525125,2023-01-17,6956.200000000001
452525125,2023-02-01,7354.4
452528816,2022-07-22,4600.0
452528816,2022-08-06,6900.0
452528816,2022-08-21,9322.27
452528816,2022-09-05,11445.900000000001
452528816,2022-09-20,13131.529999999999
452528816,2022-10-05,14777.34
452528816,2022-10-20,16243.970000000001
452528816,2022-11-04,17690.69
452528816,2022-11-19,19121.7
452528816,2022-12-04,20530.61
452528816,2022-12-19,21917.6
452528816,2023-01-03,23284.68
452528816,2023-01-18,24631.879999999997
452529720,2022-08-01,2850.0
452529720,2022-08-08,4275.0
452529720,2022-08-23,6400.599999999999
452529720,2022-09-07,7978.77
452529720,2022-09-22,9453.4
452529720,2022-10-07,10572.34
452529720,2022-10-22,11620.84
452529720,2022-11-06,12607.2
452529720,2022-11-21,13593.560000000001
452529720,2022-12-06,14579.920000000002
452529720,2022-12-21,15566.28
452529720,2023-01-05,16552.64
452529720,2023-01-20,17539.04
452530564,2022-07-28,720.0
452530564,2022-08-27,1190.0
452530564,2022-09-26,1547.08
452530564,2022-10-26,1893.84
452530564,2022-11-25,2237.84
452530564,2022-12-25,2581.84
452530564,2023-01-24,2925.84
452531482,2022-07-22,1790.0
452531482,2022-07-29,2685.0
452531482,2022-08-13,3634.98
452531482,2022-08-28,4252.25
452531482,2022-09-12,4869.5199999999995
452531482,2022-09-27,5486.79
452531482,2022-10-12,6104.06
452531482,2022-10-27,6721.33
452531482,2022-11-11,7338.599999999999
452531482,2022-11-26,7955.87
452531482,2022-12-11,8573.14
452531482,2022-12-26,9190.41
452531482,2023-01-10,9807.71
452531573,2022-07-22,720.0
452531573,2022-08-21,1190.0
452531573,2022-09-20,1560.49
452531573,2022-10-20,1920.66
452531573,2022-11-19,2270.51
452531573,2022-12-19,2614.51
452531573,2023-01-18,2958.51
452531680,2022-07-22,720.0
452531680,2022-07-29,1080.0
452531680,2022-08-13,1612.86
452531680,2022-08-28,2008.49
452531680,2022-09-12,2355.9
452531680,2022-09-27,2632.84
452531680,2022-10-12,2906.0699999999997
452531680,2022-10-27,3175.59
452531680,2022-11-11,3441.3999999999996
452531680,2022-11-26,3705.4
452531680,2022-12-11,3963.7900000000004
452531680,2022-12-26,4218.47
452531680,2023-01-10,4469.469999999999
452534019,2022-07-22,720.0
452534019,2022-08-21,1190.0
452534019,2022-09-20,1560.49
452534019,2022-10-20,1920.66
452534019,2022-11-19,2270.51
452534019,2022-12-19,2614.51
452534019,2023-01-18,2958.51
452538863,2022-08-07,5750.0
452539167,2022-07-22,1790.0
452539167,2022-07-29,2685.0
452539167,2022-08-13,3920.16
452539167,2022-08-28,4537.43
452539167,2022-09-12,5154.7
452539167,2022-09-27,5771.97
452539167,2022-10-12,6389.240000000001
452539167,2022-10-27,7006.51
452539167,2022-11-11,7623.78
452539167,2022-11-26,8241.05
452539167,2022-12-11,8858.32
452539167,2022-12-26,9475.59
452539167,2023-01-10,10092.89
452541429,2022-07-22,3570.0
452541429,2022-07-29,5355.0
452541429,2022-08-13,8013.47
452541429,2022-08-28,9987.28
452541429,2022-09-12,11720.529999999999
452541429,2022-09-27,13102.19
452541429,2022-10-12,14465.350000000002
452541429,2022-10-27,15698.98
452541429,2022-11-11,16932.61
452541429,2022-11-26,18166.24
452541429,2022-12-11,19399.870000000003
452541429,2022-12-26,20633.500000000004
452541429,2023-01-10,21867.2
452544325,2022-08-19,1430.0
452544325,2022-08-26,2145.0
452544325,2022-09-10,2904.7000000000003
452544325,2022-09-25,3398.3300000000004
452544325,2022-10-10,3891.96
452544325,2022-10-25,4385.59
452544325,2022-11-09,4879.219999999999
452544325,2022-11-24,5372.849999999999
452544325,2022-12-09,5866.48
452544325,2022-12-24,6360.11
452544325,2023-01-08,6853.74
452544325,2023-01-23,7347.37
452544325,2023-02-07,7841.07
452549701,2022-07-22,1380.0
452549701,2022-08-06,2070.0
452549701,2022-08-21,2774.7799999999997
452549701,2022-09-05,3172.96
452549701,2022-09-20,3571.14
452549701,2022-10-05,3969.32
452549701,2022-10-20,4367.5
452549701,2022-11-04,4765.68
452549701,2022-11-19,5163.860000000001
452549701,2022-12-04,5562.040000000001
452549701,2022-12-19,5960.22
452549701,2023-01-03,6358.400000000001
452549701,2023-01-18,6756.6
452549845,2022-07-22,920.0
452549845,2022-08-06,1380.0
452549845,2022-08-21,1864.45
452549845,2022-09-05,2129.9
452549845,2022-09-20,2395.35
452549845,2022-10-05,2660.8
452549845,2022-10-20,2926.25
452549845,2022-11-04,3191.7
452549845,2022-11-19,3457.15
452549845,2022-12-04,3722.6
452549845,2022-12-19,3988.0499999999997
452549845,2023-01-03,4253.5
452549845,2023-01-18,4519.0
452551402,2022-07-22,1070.0
452551402,2022-07-29,1605.0
452551402,2022-08-13,2417.44
452551402,2022-08-28,3009.44
452551402,2022-09-12,3548.75
452551402,2022-09-27,3963.15
452551402,2022-10-12,4335.740000000001
452551402,2022-10-27,4705.740000000001
452551402,2022-11-11,5075.740000000001
452551402,2022-11-26,5445.740000000001
452551402,2022-12-11,5815.740000000001
452551402,2022-12-26,6185.740000000001
452551402,2023-01-10,6555.740000000001
452552566,2022-07-22,720.0
452552566,2022-08-21,1190.0
452552566,2022-09-20,1534.0
452552566,2022-10-20,1878.0
452552566,2022-11-19,2222.0
452552566,2022-12-19,2566.0
452552566,2023-01-18,2910.0
452555194,2022-07-22,720.0
452555194,2022-08-21,1190.0
452555194,2022-09-20,1536.41
452555194,2022-10-20,1880.41
452555194,2022-11-19,2224.41
452555194,2022-12-19,2568.41
452555194,2023-01-18,2912.41
452556710,2022-07-22,2850.0
452556710,2022-07-29,4275.0
452556710,2022-08-13,6585.98
452556710,2022-08-28,8202.550000000001
452556710,2022-09-12,9401.970000000001
452556710,2022-09-27,10388.330000000002
452556710,2022-10-12,11374.69
452556710,2022-10-27,12361.050000000001
452556710,2022-11-11,13347.410000000002
452556710,2022-11-26,14333.770000000002
452556710,2022-12-11,15320.130000000001
452556710,2022-12-26,16306.490000000002
452556710,2023-01-10,17292.89
452563534,2022-07-22,720.0
452563534,2022-08-21,1190.0
452563534,2022-09-20,1537.44
452563534,2022-10-20,1881.44
452563534,2022-11-19,2225.44
452563534,2022-12-19,2569.44
452563534,2023-01-18,2913.44
452565297,2022-08-07,13800.0
452567098,2022-08-06,10350.0
452569826,2022-08-06,1070.0
452569826,2022-08-13,1605.0
452569826,2022-08-28,2117.45
452569826,2022-09-12,2487.45
452569826,2022-09-27,2857.45
452569826,2022-10-12,3227.45
452569826,2022-10-27,3597.45
452569826,2022-11-11,3967.45
452569826,2022-11-26,4337.45
452569826,2022-12-11,4707.45
452569826,2022-12-26,5077.45
452569826,2023-01-10,5447.45
452569826,2023-01-25,5817.45
452571065,2022-07-22,720.0
452571065,2022-08-21,1190.0
452571065,2022-09-20,1560.49
452571065,2022-10-20,1920.66
452571065,2022-11-19,2270.51
452571065,2022-12-19,2614.51
452571065,2023-01-18,2958.51
452571826,2022-07-22,2850.0
452571826,2022-07-29,4275.0
452571826,2022-08-13,6248.71
452571826,2022-08-28,7235.070000000001
452571826,2022-09-12,8221.43
452571826,2022-09-27,9207.79
452571826,2022-10-12,10194.15
452571826,2022-10-27,11180.51
452571826,2022-11-11,12166.87
452571826,2022-11-26,13153.230000000001
452571826,2022-12-11,14139.59
452571826,2022-12-26,15125.95
452571826,2023-01-10,16112.35
452573886,2022-07-30,3210.0
452573886,2022-08-06,4815.0
452573886,2022-08-21,6095.94
452573886,2022-09-05,7205.94
452573886,2022-09-20,8315.94
452573886,2022-10-05,9425.94
452573886,2022-10-20,10535.94
452573886,2022-11-04,11645.94
452573886,2022-11-19,12755.94
452573886,2022-12-04,13865.94
452573886,2022-12-19,14975.94
452573886,2023-01-03,16085.94
452573886,2023-01-18,17195.94
452576854,2022-08-06,8050.0
452579606,2022-07-26,920.0
452579606,2022-08-10,1380.0
452579606,2022-08-25,1660.05
452579606,2022-09-09,1925.5
452579606,2022-09-24,2190.95
452579606,2022-10-09,2456.4
452579606,2022-10-24,2721.85
452579606,2022-11-08,2987.2999999999997
452579606,2022-11-23,3252.75
452579606,2022-12-08,3518.2
452579606,2022-12-23,3783.6499999999996
452579606,2023-01-07,4049.1
452579606,2023-01-22,4314.6
452582516,2022-07-22,2140.0
452582516,2022-07-29,3210.0
452582516,2022-08-13,4840.990000000001
452582516,2022-08-28,5758.59
452582516,2022-09-12,6498.59
452582516,2022-09-27,7238.59
452582516,2022-10-12,7978.59
452582516,2022-10-27,8718.59
452582516,2022-11-11,9458.59
452582516,2022-11-26,10198.59
452582516,2022-12-11,10938.59
452582516,2022-12-26,11678.59
452582516,2023-01-10,12418.59
452586319,2022-08-06,9200.0
452586675,2022-08-06,11710.96
452587966,2022-07-22,1790.0
452587966,2022-07-29,2685.0
452587966,2022-08-13,3492.39
452587966,2022-08-28,4109.66
452587966,2022-09-12,4726.929999999999
452587966,2022-09-27,5344.2
452587966,2022-10-12,5961.47
452587966,2022-10-27,6578.74
452587966,2022-11-11,7196.009999999999
452587966,2022-11-26,7813.28
452587966,2022-12-11,8430.550000000001
452587966,2022-12-26,9047.820000000002
452587966,2023-01-10,9665.12
452589004,2022-08-06,10444.94
452590289,2022-08-06,5750.0
452590836,2022-08-15,720.0
452590836,2022-09-14,1190.0
452590836,2022-10-14,1552.24
452590836,2022-11-13,1904.16
452590836,2022-12-13,2248.16
452590836,2023-01-12,2592.16
452590836,2023-02-11,2936.16
452590859,2022-07-31,1820.0
452590859,2022-08-15,2730.0
452590859,2022-08-30,3695.59
452590859,2022-09-14,4616.66
452590859,2022-09-29,5308.340000000001
452590859,2022-10-14,6002.21
452590859,2022-10-29,6596.929999999999
452590859,2022-11-13,7164.11
452590859,2022-11-28,7693.2
452590859,2022-12-13,8222.29
452590859,2022-12-28,8751.38
452590859,2023-01-12,9280.47
452590859,2023-01-27,9809.57
452592427,2022-08-22,10000.0
452592658,2022-07-28,2500.0
452592658,2022-08-04,3750.0
452592658,2022-08-19,5411.63
452592658,2022-09-03,6275.26
452592658,2022-09-18,7138.89
452592658,2022-10-03,8002.52
452592658,2022-10-18,8866.15
452592658,2022-11-02,9729.78
452592658,2022-11-17,10593.41
452592658,2022-12-02,11457.04
452592658,2022-12-17,12320.67
452592658,2023-01-01,13184.3
452592658,2023-01-16,14048.0
452593508,2022-08-07,2700.83
452594764,2022-08-06,3450.0
452596662,2022-07-22,3570.0
452596662,2022-07-29,5355.0
452596662,2022-08-13,8013.47
452596662,2022-08-28,9987.28
452596662,2022-09-12,11720.529999999999
452596662,2022-09-27,13072.59
452596662,2022-10-12,14306.220000000001
452596662,2022-10-27,15539.85
452596662,2022-11-11,16773.48
452596662,2022-11-26,18007.11
452596662,2022-12-11,19240.74
452596662,2022-12-26,20474.370000000003
452596662,2023-01-10,21708.07
452601587,2022-08-06,5750.0
452603035,2022-08-06,2300.0
452603403,2022-07-25,720.0
452603403,2022-08-24,1190.0
452603403,2022-09-23,1534.0
452603403,2022-10-23,1878.0
452603403,2022-11-22,2222.0
452603403,2022-12-22,2566.0
452603403,2023-01-21,2910.0
452603512,2022-07-22,720.0
452603512,2022-08-21,1190.0
452603512,2022-09-20,1534.0
452603512,2022-10-20,1878.0
452603512,2022-11-19,2222.0
452603512,2022-12-19,2566.0
452603512,2023-01-18,2910.0
452603807,2022-07-22,2140.0
452603807,2022-07-29,3210.0
452603807,2022-08-13,4840.990000000001
452603807,2022-08-28,5758.59
452603807,2022-09-12,6498.59
452603807,2022-09-27,7238.59
452603807,2022-10-12,7978.59
452603807,2022-10-27,8718.59
452603807,2022-11-11,9458.59
452603807,2022-11-26,10198.59
452603807,2022-12-11,10938.59
452603807,2022-12-26,11678.59
452603807,2023-01-10,12418.59
452605681,2022-07-22,5600.0
452605681,2022-08-21,9450.0
452605681,2022-09-20,12175.44
452605681,2022-10-20,14895.44
452605681,2022-11-19,17615.44
452605681,2022-12-19,20335.44
452605681,2023-01-18,23055.44
452608281,2022-07-22,720.0
452608281,2022-08-21,1190.0
452608281,2022-09-20,1534.0
452608281,2022-10-20,1879.72
452608281,2022-11-19,2223.72
452608281,2022-12-19,2567.72
452608281,2023-01-18,2911.72
452611449,2022-07-23,3500.0
452611449,2022-08-22,5910.0
452611449,2022-09-21,7610.0
452611449,2022-10-21,9310.0
452611449,2022-11-20,11010.0
452611449,2022-12-20,12710.0
452611449,2023-01-19,14410.0
452611509,2022-07-22,5600.0
452611509,2022-08-21,9450.0
452611509,2022-09-20,12379.44
452611509,2022-10-20,15227.28
452611509,2022-11-19,17993.52
452611509,2022-12-19,20713.52
452611509,2023-01-18,23433.52
452612145,2022-08-10,8050.0
452613441,2022-07-22,720.0
452613441,2022-08-21,1190.0
452613441,2022-09-20,1560.49
452613441,2022-10-20,1920.66
452613441,2022-11-19,2270.51
452613441,2022-12-19,2614.51
452613441,2023-01-18,2958.51
452616232,2022-07-22,2500.0
452616232,2022-07-29,3750.0
452616232,2022-08-13,5611.12
452616232,2022-08-28,6992.93
452616232,2022-09-12,8206.33
452616232,2022-09-27,9145.960000000001
452616232,2022-10-12,10009.59
452616232,2022-10-27,10873.220000000001
452616232,2022-11-11,11736.85
452616232,2022-11-26,12600.480000000001
452616232,2022-12-11,13464.11
452616232,2022-12-26,14327.74
452616232,2023-01-10,15191.44
452618031,2022-08-12,1680.0
452618031,2022-09-11,1680.0
452618031,2022-10-11,8249.44
452618031,2022-11-10,15025.9
452618031,2022-12-10,20193.9
452618031,2023-01-09,24545.9
452618031,2023-02-08,28081.9
452618128,2022-07-22,3500.0
452618128,2022-08-21,5910.0
452618128,2022-09-20,7610.0
452618128,2022-10-20,9310.0
452618128,2022-11-19,11010.0
452618128,2022-12-19,12710.0
452618128,2023-01-18,14410.0
452618217,2022-08-11,11500.0
452622744,2022-07-22,2850.0
452622744,2022-07-29,4275.0
452622744,2022-08-13,5717.0599999999995
452622744,2022-08-28,6703.42
452622744,2022-09-12,7689.78
452622744,2022-09-27,8676.140000000001
452622744,2022-10-12,9662.5
452622744,2022-10-27,10648.86
452622744,2022-11-11,11635.220000000001
452622744,2022-11-26,12621.580000000002
452622744,2022-12-11,13607.94
452622744,2022-12-26,14594.300000000001
452622744,2023-01-10,15580.7
452623241,2022-07-22,2850.0
452623241,2022-07-29,4275.0
452623241,2022-08-13,6457.0199999999995
452623241,2022-08-28,8155.1900000000005
452623241,2022-09-12,9578.02
